Alloy elements = Zr, Ti, Nb	
Alloy composition = 35,40,25	
Theoretical elastic modulus (GPa) = 1.020740e+02	
----------	
Length (mm) = 5.1	
Width (mm) = 2.21	
Thickness (mm) = 0.95	
----------	
Time (s)	Displacement (mm)	Force (N)	Eng. strain	Eng. Stress (MPa)	
42.10000000	0.02171172	912.33630814	0.00425720	434.54932514	
42.20000000	0.02175900	914.32334281	0.00426647	435.49575747	
42.30000000	0.02180629	916.31037749	0.00427574	436.44218980	
42.40000000	0.02185358	918.29741216	0.00428502	437.38862213	
42.50000000	0.02190087	920.28444683	0.00429429	438.33505446	
42.60000000	0.02194815	922.27148150	0.00430356	439.28148678	
42.70000000	0.02199544	924.25851617	0.00431283	440.22791911	
42.80000000	0.02204273	926.24555085	0.00432210	441.17435144	
42.90000000	0.02209001	928.23258552	0.00433138	442.12078377	
43.00000000	0.02213730	930.21962019	0.00434065	443.06721609	
43.10000000	0.02218459	932.20665486	0.00434992	444.01364842	
43.20000000	0.02223188	934.19368954	0.00435919	444.96008075	
43.30000000	0.02227916	936.18072421	0.00436846	445.90651308	
43.40000000	0.02232645	938.16775888	0.00437774	446.85294541	
43.50000000	0.02237374	940.15479355	0.00438701	447.79937773	
43.60000000	0.02242103	942.14182822	0.00439628	448.74581006	
43.70000000	0.02246831	944.12886290	0.00440555	449.69224239	
43.80000000	0.02251560	946.11589757	0.00441482	450.63867472	
43.90000000	0.02256289	948.10293224	0.00442410	451.58510704	
44.00000000	0.02261017	950.08996691	0.00443337	452.53153937	
44.10000000	0.02265746	952.07700158	0.00444264	453.47797170	
44.20000000	0.02270475	954.06403626	0.00445191	454.42440403	
44.30000000	0.02275204	956.05107093	0.00446118	455.37083636	
44.40000000	0.02279932	958.03810560	0.00447046	456.31726868	
44.50000000	0.02284661	960.02514027	0.00447973	457.26370101	
44.60000000	0.02289390	962.01217495	0.00448900	458.21013334	
44.70000000	0.02294119	963.99920962	0.00449827	459.15656567	
44.80000000	0.02298847	965.98624429	0.00450754	460.10299799	
44.90000000	0.02303576	967.97327896	0.00451682	461.04943032	
45.00000000	0.02308305	969.96031363	0.00452609	461.99586265	
45.10000000	0.02313034	971.94734831	0.00453536	462.94229498	
45.20000000	0.02317762	973.93438298	0.00454463	463.88872731	
45.30000000	0.02322491	975.92141765	0.00455390	464.83515963	
45.40000000	0.02327220	977.90845232	0.00456318	465.78159196	
45.50000000	0.02331948	979.89548699	0.00457245	466.72802429	
45.60000000	0.02336677	981.88252167	0.00458172	467.67445662	
45.70000000	0.02341406	983.86955634	0.00459099	468.62088894	
45.80000000	0.02346135	985.85659101	0.00460026	469.56732127	
45.90000000	0.02350863	987.84362568	0.00460954	470.51375360	
46.00000000	0.02355592	989.83066036	0.00461881	471.46018593	
46.10000000	0.02360321	991.81769503	0.00462808	472.40661826	
46.20000000	0.02365050	993.80472970	0.00463735	473.35305058	
46.30000000	0.02369778	995.79176437	0.00464662	474.29948291	
46.40000000	0.02374507	997.77879904	0.00465590	475.24591524	
46.50000000	0.02379236	999.76583372	0.00466517	476.19234757	
46.60000000	0.02383964	1001.75286839	0.00467444	477.13877989	
46.70000000	0.02388693	1003.73990306	0.00468371	478.08521222	
46.80000000	0.02393422	1005.72693773	0.00469298	479.03164455	
46.90000000	0.02398151	1007.71397240	0.00470226	479.97807688	
47.00000000	0.02402879	1009.70100708	0.00471153	480.92450921	
47.10000000	0.02407608	1011.68804175	0.00472080	481.87094153	
47.20000000	0.02412337	1013.67507642	0.00473007	482.81737386	
47.30000000	0.02417066	1015.66211109	0.00473934	483.76380619	
47.40000000	0.02421794	1017.64914576	0.00474862	484.71023852	
47.50000000	0.02426523	1019.63618044	0.00475789	485.65667084	
47.60000000	0.02431252	1021.62321511	0.00476716	486.60310317	
47.70000000	0.02435981	1023.61024978	0.00477643	487.54953550	
47.80000000	0.02440709	1025.59728445	0.00478570	488.49596783	
47.90000000	0.02445438	1027.58431913	0.00479498	489.44240016	
48.00000000	0.02450167	1029.57135380	0.00480425	490.38883248	
48.10000000	0.02454895	1031.55838847	0.00481352	491.33526481	
48.20000000	0.02459624	1033.54542314	0.00482279	492.28169714	
48.30000000	0.02464353	1035.53245781	0.00483206	493.22812947	
48.40000000	0.02469082	1037.51949249	0.00484134	494.17456179	
48.50000000	0.02473810	1039.50652716	0.00485061	495.12099412	
48.60000000	0.02478539	1041.49356183	0.00485988	496.06742645	
48.70000000	0.02483268	1043.48059650	0.00486915	497.01385878	
48.80000000	0.02487997	1045.46763117	0.00487842	497.96029110	
48.90000000	0.02492725	1047.45466585	0.00488770	498.90672343	
49.00000000	0.02497454	1049.44170052	0.00489697	499.85315576	
49.10000000	0.02502183	1051.42873519	0.00490624	500.79958809	
49.20000000	0.02506912	1053.41576986	0.00491551	501.74602042	
49.30000000	0.02511640	1055.40280454	0.00492478	502.69245274	
49.40000000	0.02516369	1057.38983921	0.00493406	503.63888507	
49.50000000	0.02521098	1059.37687388	0.00494333	504.58531740	
49.60000000	0.02525826	1061.36390855	0.00495260	505.53174973	
49.70000000	0.02530555	1063.35094322	0.00496187	506.47818205	
49.80000000	0.02535284	1065.33797790	0.00497114	507.42461438	
49.90000000	0.02540013	1067.32501257	0.00498042	508.37104671	
50.00000000	0.02544741	1069.31204724	0.00498969	509.31747904	
50.10000000	0.02549470	1071.29908191	0.00499896	510.26391137	
50.20000000	0.02554199	1073.28611658	0.00500823	511.21034369	
50.30000000	0.02554199	1073.28611658	0.00500823	511.21034369	
50.40000000	0.02558003	1075.29753258	0.00501569	512.16838894	
50.50000000	0.02573021	1077.01315258	0.00504514	512.98554541	
50.60000000	0.02594767	1078.55129458	0.00508778	513.71816841	
50.70000000	0.02622120	1079.94153758	0.00514141	514.38034655	
50.80000000	0.02642371	1081.51911958	0.00518112	515.13175498	
50.90000000	0.02671219	1082.86992358	0.00523768	515.77514817	
51.00000000	0.02691843	1084.43764458	0.00527812	516.52185977	
51.10000000	0.02714711	1085.94620758	0.00532296	517.24039418	
51.20000000	0.02742063	1087.33645058	0.00537659	517.90257232	
51.30000000	0.02764931	1088.84501358	0.00542143	518.62110673	
51.40000000	0.02789667	1090.30427558	0.00546994	519.31615889	
51.50000000	0.02817020	1091.69451958	0.00552357	519.97833750	
51.60000000	0.02849605	1092.94672458	0.00558746	520.57476760	
51.70000000	0.02888545	1094.03131258	0.00566381	521.09136108	
51.80000000	0.02925616	1095.16519858	0.00573650	521.63143538	
51.90000000	0.02951474	1096.59488158	0.00578720	522.31239894	
52.00000000	0.02994152	1097.58087058	0.00587089	522.78202933	
52.10000000	0.03022252	1098.95139458	0.00592598	523.43481523	
52.20000000	0.03055212	1100.19373958	0.00599061	524.02654898	
52.30000000	0.03094899	1101.25860658	0.00606843	524.53374927	
52.40000000	0.03113655	1102.87562758	0.00610521	525.30394265	
52.50000000	0.03141381	1104.25601158	0.00615957	525.96142490	
52.60000000	0.03173593	1105.51807658	0.00622273	526.56255136	
52.70000000	0.03204310	1106.81958158	0.00628296	527.18246325	
52.80000000	0.03236522	1108.08164658	0.00634612	527.78358970	
52.90000000	0.03273219	1109.22539358	0.00641808	528.32836084	
53.00000000	0.03311785	1110.31984058	0.00649370	528.84965020	
53.10000000	0.03339512	1111.70022358	0.00654806	529.50713198	
53.20000000	0.03388634	1112.68621258	0.00664438	529.97676236	
53.30000000	0.03439520	1113.90883758	0.00674416	530.55910340	
53.40000000	0.03491900	1115.09202358	0.00684686	531.12265948	
53.50000000	0.03552878	1116.04843258	0.00696643	531.57820080	
53.60000000	0.03604511	1117.25133858	0.00706767	532.15114960	
53.70000000	0.03669974	1118.08942858	0.00719603	532.55033512	
53.80000000	0.03727588	1119.13457658	0.00730900	533.04814317	
53.90000000	0.03787070	1120.13042458	0.00742563	533.52246944	
54.00000000	0.03840946	1121.27417058	0.00753127	534.06724010	
54.10000000	0.03897065	1122.35875758	0.00764130	534.58383310	
54.20000000	0.03957295	1123.33488658	0.00775940	535.04876713	
54.30000000	0.04015282	1124.37017458	0.00787310	535.54187882	
54.40000000	0.04077381	1125.29700358	0.00799486	535.98333107	
54.50000000	0.04140975	1126.18439258	0.00811956	536.40599790	
54.60000000	0.04209428	1126.94360358	0.00825378	536.76761304	
54.70000000	0.04271901	1127.86057258	0.00837628	537.20436894	
54.80000000	0.04341102	1128.60006458	0.00851196	537.55659185	
54.90000000	0.04403201	1129.52689358	0.00863373	537.99804410	
55.00000000	0.04467916	1130.38470358	0.00876062	538.40662233	
55.10000000	0.04535248	1131.17349358	0.00889264	538.78232607	
55.20000000	0.04605197	1131.89326558	0.00902980	539.12515627	
55.30000000	0.04681126	1132.45527858	0.00917868	539.39284524	
55.40000000	0.04747336	1133.27364858	0.00930850	539.78263805	
55.50000000	0.04822892	1133.84552258	0.00945665	540.05502386	
55.60000000	0.04895830	1134.48641458	0.00959967	540.36028320	
55.70000000	0.04963536	1135.26534558	0.00973242	540.73129106	
55.80000000	0.05045445	1135.66960058	0.00989303	540.92383929	
55.90000000	0.05119879	1136.27105358	0.01003898	541.21031369	
56.00000000	0.05196556	1136.81334758	0.01018933	541.46861042	
56.10000000	0.05269494	1137.45423958	0.01033234	541.77386977	
56.20000000	0.05343181	1138.07541258	0.01047682	542.06973688	
56.30000000	0.05431444	1138.31204958	0.01064989	542.18244800	
56.40000000	0.05511111	1138.77546358	0.01080610	542.40317389	
56.50000000	0.05597506	1139.06140058	0.01097550	542.53936679	
56.60000000	0.05674930	1139.58397458	0.01112731	542.78827082	
56.70000000	0.05738524	1140.47136358	0.01125201	543.21093764	
56.80000000	0.05809594	1141.16155558	0.01139136	543.53967877	
56.90000000	0.05885523	1141.72356858	0.01154024	543.80736775	
57.00000000	0.05960331	1142.31516158	0.01168692	544.08914579	
57.10000000	0.06047847	1142.57151858	0.01185852	544.21124962	
57.20000000	0.06128635	1143.00535358	0.01201693	544.41788692	
57.30000000	0.06201200	1143.65610658	0.01215922	544.72784310	
57.40000000	0.06294697	1143.75470458	0.01234254	544.77480571	
57.50000000	0.06376980	1144.14910058	0.01250388	544.96265805	
57.60000000	0.06465244	1144.38573758	0.01267695	545.07536918	
57.70000000	0.06559862	1144.45475658	0.01286247	545.10824319	
57.80000000	0.06643640	1144.80971258	0.01302675	545.27731011	
57.90000000	0.06730409	1145.08578958	0.01319688	545.40880666	
58.00000000	0.06817925	1145.34214658	0.01336848	545.53091050	
58.10000000	0.06912169	1145.42102558	0.01355327	545.56848087	
58.20000000	0.07001554	1145.62808258	0.01372854	545.66710292	
58.30000000	0.07095425	1145.71682158	0.01391260	545.70936965	
58.40000000	0.07193033	1145.70696158	0.01410399	545.70467330	
58.50000000	0.07270083	1146.23939558	0.01425507	545.95827368	
58.60000000	0.07349750	1146.70280958	0.01441127	546.17899956	
58.70000000	0.07435771	1146.99860658	0.01457994	546.31988882	
58.80000000	0.07527773	1147.13664458	0.01476034	546.38563686	
58.90000000	0.07625755	1147.11692558	0.01495246	546.37624462	
59.00000000	0.07723363	1147.10706558	0.01514385	546.37154827	
59.10000000	0.07811253	1147.35356258	0.01531618	546.48895574	
59.20000000	0.07889799	1147.84655658	0.01547019	546.72377070	
59.30000000	0.07983295	1147.94515558	0.01565352	546.77073379	
59.40000000	0.08066326	1148.31983058	0.01581633	546.94919294	
59.50000000	0.08156833	1148.49730858	0.01599379	547.03372640	
59.60000000	0.08257057	1148.41842958	0.01619031	546.99615603	
59.70000000	0.08350928	1148.50716858	0.01637437	547.03842276	
59.80000000	0.08451526	1148.41842958	0.01657162	546.99615603	
59.90000000	0.08547640	1148.44800958	0.01676008	547.01024510	
60.00000000	0.08638146	1148.62548758	0.01693754	547.09477856	
60.10000000	0.08733138	1148.68464658	0.01712380	547.12295622	
60.20000000	0.08826261	1148.79310558	0.01730639	547.17461566	
60.30000000	0.08926112	1148.72408658	0.01750218	547.14174165	
60.40000000	0.09022973	1148.73394558	0.01769210	547.14643753	
60.50000000	0.09110115	1149.00016258	0.01786297	547.27323772	
60.60000000	0.09190529	1149.44385758	0.01802065	547.48457137	
60.70000000	0.09269449	1149.92699158	0.01817539	547.71468997	
60.80000000	0.09351732	1150.32138758	0.01833673	547.90254231	
60.90000000	0.09438501	1150.59746358	0.01850686	548.03403838	
61.00000000	0.09540968	1150.45942558	0.01870778	547.96829035	
61.10000000	0.09638576	1150.44956558	0.01889917	547.96359399	
61.20000000	0.09725345	1150.72564258	0.01906930	548.09509054	
61.30000000	0.09820711	1150.77494158	0.01925630	548.11857184	
61.40000000	0.09905610	1151.10031758	0.01942277	548.27354970	
61.50000000	0.09996117	1151.27779558	0.01960023	548.35808316	
61.60000000	0.10100827	1151.08059858	0.01980554	548.26415746	
61.70000000	0.10193576	1151.19891658	0.01998740	548.32051278	
61.80000000	0.10290811	1151.19891658	0.02017806	548.32051278	
61.90000000	0.10383186	1151.32709558	0.02035919	548.38156494	
62.00000000	0.10468086	1151.65247158	0.02052566	548.53654279	
62.10000000	0.10571675	1151.48485358	0.02072877	548.45670568	
62.20000000	0.10668535	1151.49471358	0.02091870	548.46140204	
62.30000000	0.10761284	1151.61303158	0.02110056	548.51775736	
62.40000000	0.10863004	1151.49471358	0.02130001	548.46140204	
62.50000000	0.10946035	1151.86938858	0.02146281	548.63986120	
62.60000000	0.11050745	1151.67219158	0.02166813	548.54593550	
62.70000000	0.11151344	1151.58345258	0.02186538	548.50366877	
62.80000000	0.11248952	1151.57359258	0.02205677	548.49897241	
62.90000000	0.11352915	1151.39611458	0.02226062	548.41443895	
63.00000000	0.11429965	1151.92854858	0.02241170	548.66803934	
63.10000000	0.11526452	1151.94826758	0.02260089	548.67743157	
63.20000000	0.11622565	1151.97784758	0.02278934	548.69152064	
63.30000000	0.11712324	1152.17504558	0.02296534	548.78544681	
63.40000000	0.11810306	1152.15532558	0.02315746	548.77605410	
63.50000000	0.11903056	1152.27364358	0.02333932	548.83240942	
63.60000000	0.11994683	1152.42154258	0.02351899	548.90285429	
63.70000000	0.12086311	1152.56944058	0.02369865	548.97329868	
63.80000000	0.12182051	1152.60887958	0.02388637	548.99208363	
63.90000000	0.12268819	1152.88495658	0.02405651	549.12358018	
64.00000000	0.12360447	1153.03285458	0.02423617	549.19402457	
64.10000000	0.12460672	1152.95397558	0.02443269	549.15645420	
64.20000000	0.12548936	1153.19061358	0.02460576	549.26916579	
64.30000000	0.12650655	1153.07229458	0.02480521	549.21281000	
64.40000000	0.12742657	1153.21033258	0.02498560	549.27855803	
64.50000000	0.12832790	1153.39767058	0.02516233	549.36778785	
64.60000000	0.12940116	1153.13145358	0.02537278	549.24098766	
64.70000000	0.13032492	1153.25963258	0.02555391	549.30203981	
64.80000000	0.13132343	1153.19061358	0.02574969	549.26916579	
64.90000000	0.13230325	1153.17089358	0.02594181	549.25977308	
65.00000000	0.13312234	1153.57514858	0.02610242	549.45232131	
65.10000000	0.13404983	1153.69346758	0.02628428	549.50867711	
65.20000000	0.13500349	1153.74276658	0.02647127	549.53215841	
65.30000000	0.13595715	1153.79206558	0.02665826	549.55563972	
65.40000000	0.13701546	1153.56528858	0.02686578	549.44762495	
65.50000000	0.13805509	1153.38781058	0.02706963	549.36309149	
65.60000000	0.13911714	1153.15117358	0.02727787	549.25038037	
65.70000000	0.14009323	1153.14131358	0.02746926	549.24568401	
65.80000000	0.14102819	1153.23991258	0.02765259	549.29264710	
65.90000000	0.14202670	1153.17089358	0.02784837	549.25977308	
66.00000000	0.14279347	1153.71318658	0.02799872	549.51806934	
66.10000000	0.14381441	1153.58500858	0.02819890	549.45701766	
66.20000000	0.14482039	1153.49626958	0.02839616	549.41475093	
66.30000000	0.14574788	1153.61458858	0.02857802	549.47110673	
66.40000000	0.14677256	1153.47654958	0.02877893	549.40535822	
66.50000000	0.14761408	1153.82164558	0.02894394	549.56972879	
66.60000000	0.14851167	1154.01884358	0.02911993	549.66365496	
66.70000000	0.14945037	1154.10758258	0.02930399	549.70592169	
66.80000000	0.15037413	1154.23576058	0.02948512	549.76697337	
66.90000000	0.15129040	1154.38365858	0.02966479	549.83741776	
67.00000000	0.15237862	1154.07800258	0.02987816	549.69183262	
67.10000000	0.15335097	1154.07800258	0.03006882	549.69183262	
67.20000000	0.15441302	1153.84136558	0.03027706	549.57912150	
67.30000000	0.15539284	1153.82164558	0.03046918	549.56972879	
67.40000000	0.15627922	1154.04842258	0.03064298	549.67774355	
67.50000000	0.15721045	1154.15688158	0.03082558	549.72940299	
67.60000000	0.15810056	1154.37379958	0.03100011	549.83272188	
67.70000000	0.15906543	1154.39351858	0.03118930	549.84211412	
67.80000000	0.16006768	1154.31463958	0.03138582	549.80454374	
67.90000000	0.16099891	1154.42309858	0.03156841	549.85620318	
68.00000000	0.16193761	1154.51183758	0.03175247	549.89846991	
68.10000000	0.16292491	1154.47239758	0.03194606	549.87968449	
68.20000000	0.16384119	1154.62029658	0.03212572	549.95012936	
68.30000000	0.16486212	1154.49211758	0.03232591	549.88907720	
68.40000000	0.16578214	1154.63015558	0.03250630	549.95482524	
68.50000000	0.16673580	1154.67945558	0.03269329	549.97830702	
68.60000000	0.16773057	1154.62029658	0.03288835	549.95012936	
68.70000000	0.16875151	1154.49211758	0.03308853	549.88907720	
68.80000000	0.16971264	1154.52169758	0.03327699	549.90316627	
68.90000000	0.17076348	1154.31463958	0.03348303	549.80454374	
69.00000000	0.17177694	1154.20618158	0.03368175	549.75288477	
69.10000000	0.17266331	1154.43295858	0.03385555	549.86089954	
69.20000000	0.17369546	1154.27520058	0.03405793	549.78575879	
69.30000000	0.17470519	1154.17660158	0.03425592	549.73879571	
69.40000000	0.17559156	1154.40337858	0.03442972	549.84681047	
69.50000000	0.17655270	1154.43295858	0.03461818	549.86089954	
69.60000000	0.17755868	1154.34421958	0.03481543	549.81863281	
69.70000000	0.17848991	1154.45267858	0.03499802	549.87029225	
69.80000000	0.17954823	1154.22590058	0.03520553	549.76227701	
69.90000000	0.18064766	1153.89066458	0.03542111	549.60260280	
70.00000000	0.18164243	1153.83150558	0.03561616	549.57442514	
70.10000000	0.18262225	1153.81178558	0.03580828	549.56503243	
70.20000000	0.18354227	1153.94982458	0.03598868	549.63078094	
70.30000000	0.18438753	1154.28506058	0.03615442	549.79045515	
70.40000000	0.18538604	1154.21604058	0.03635020	549.75758065	
70.50000000	0.18643314	1154.01884358	0.03655552	549.66365496	
70.60000000	0.18742044	1153.97940358	0.03674910	549.64486953	
70.70000000	0.18843390	1153.87094458	0.03694782	549.59321009	
70.80000000	0.18936886	1153.96954358	0.03713115	549.64017318	
70.90000000	0.19024029	1154.23576058	0.03730202	549.76697337	
71.00000000	0.19126123	1154.10758258	0.03750220	549.70592169	
71.10000000	0.19218124	1154.24562058	0.03768260	549.77166972	
71.20000000	0.19322087	1154.06814258	0.03788644	549.68713626	
71.30000000	0.19406986	1154.39351858	0.03805291	549.84211412	
71.40000000	0.19506837	1154.32449958	0.03824870	549.80924010	
71.50000000	0.19612669	1154.09772258	0.03845621	549.70122533	
71.60000000	0.19708035	1154.14702158	0.03864321	549.72470664	
71.70000000	0.19814614	1153.90052458	0.03885218	549.60729916	
71.80000000	0.19907363	1154.01884358	0.03903404	549.66365496	
71.90000000	0.19997869	1154.19632158	0.03921151	549.74818842	
72.00000000	0.20095851	1154.17660158	0.03940363	549.73879571	
72.10000000	0.20196450	1154.08786258	0.03960088	549.69652898	
72.20000000	0.20297049	1153.99912358	0.03979813	549.65426225	
72.30000000	0.20391667	1154.06814258	0.03998366	549.68713626	
72.40000000	0.20493387	1153.94982458	0.04018311	549.63078094	
72.50000000	0.20597723	1153.76248658	0.04038769	549.54155112	
72.60000000	0.20699817	1153.63430758	0.04058788	549.48049897	
72.70000000	0.20806396	1153.38781058	0.04079685	549.36309149	
72.80000000	0.20896902	1153.56528858	0.04097432	549.44762495	
72.90000000	0.20996006	1153.51598958	0.04116864	549.42414365	
73.00000000	0.21084643	1153.74276658	0.04134244	549.53215841	
73.10000000	0.21185989	1153.63430758	0.04154116	549.48049897	
73.20000000	0.21287709	1153.51598958	0.04174061	549.42414365	
73.30000000	0.21378963	1153.67374758	0.04191954	549.49928439	
73.40000000	0.21480310	1153.56528858	0.04211825	549.44762495	
73.50000000	0.21576423	1153.59486858	0.04230671	549.46171402	
73.60000000	0.21675900	1153.53570858	0.04250176	549.43353588	
73.70000000	0.21766780	1153.70332658	0.04267996	549.51337299	
73.80000000	0.21865510	1153.66388758	0.04287355	549.49458804	
73.90000000	0.21958633	1153.77234658	0.04305614	549.54624748	
74.00000000	0.22053998	1153.82164558	0.04324313	549.56972879	
74.10000000	0.22165437	1153.44697058	0.04346164	549.39126963	
74.20000000	0.22263793	1153.41739058	0.04365450	549.37718056	
74.30000000	0.22356915	1153.52584958	0.04383709	549.42884000	
74.40000000	0.22458262	1153.41739058	0.04403581	549.37718056	
74.50000000	0.22546152	1153.66388758	0.04420814	549.49458804	
74.60000000	0.22637406	1153.82164558	0.04438707	549.56972879	
74.70000000	0.22738004	1153.73290658	0.04458432	549.52746206	
74.80000000	0.22827389	1153.93996458	0.04475959	549.62608458	
74.90000000	0.22920512	1154.04842258	0.04494218	549.67774355	
75.00000000	0.23015130	1154.11744258	0.04512771	549.71061804	
75.10000000	0.23122831	1153.84136558	0.04533888	549.57912150	
75.20000000	0.23216327	1153.93996458	0.04552221	549.62608458	
75.30000000	0.23315057	1153.90052458	0.04571580	549.60729916	
75.40000000	0.23413787	1153.86108558	0.04590939	549.58851421	
75.50000000	0.23509900	1153.89066458	0.04609784	549.60260280	
75.60000000	0.23616105	1153.65402758	0.04630609	549.48989168	
75.70000000	0.23732777	1153.14131358	0.04653486	549.24568401	
75.80000000	0.23824778	1153.27935258	0.04671525	549.31143252	
75.90000000	0.23918275	1153.37795058	0.04689858	549.35839513	
76.00000000	0.24017005	1153.33851158	0.04709217	549.33961019	
76.10000000	0.24107511	1153.51598958	0.04726963	549.42414365	
76.20000000	0.24224182	1153.00327558	0.04749840	549.17993598	
76.30000000	0.24325902	1152.88495658	0.04769785	549.12358018	
76.40000000	0.24421642	1152.92439658	0.04788557	549.14236560	
76.50000000	0.24520745	1152.87509658	0.04807989	549.11888382	
76.60000000	0.24607887	1153.14131358	0.04825076	549.24568401	
76.70000000	0.24702879	1153.20047258	0.04843702	549.27386167	
76.80000000	0.24810954	1152.91453658	0.04864893	549.13766925	
76.90000000	0.24910805	1152.84551758	0.04884471	549.10479523	
77.00000000	0.25024112	1152.42154258	0.04906689	548.90285429	
77.10000000	0.25129196	1152.21448458	0.04927293	548.80423176	
77.20000000	0.25236896	1151.93840758	0.04948411	548.67273522	
77.30000000	0.25336373	1151.87924858	0.04967916	548.64455755	
77.40000000	0.25428001	1152.02714658	0.04985883	548.71500195	
77.50000000	0.25521872	1152.11588558	0.05004289	548.75726868	
77.60000000	0.25605276	1152.48070158	0.05020642	548.93103195	
77.70000000	0.25698399	1152.58916058	0.05038902	548.98269140	
77.80000000	0.25797876	1152.53000058	0.05058407	548.95451326	
77.90000000	0.25902213	1152.34266358	0.05078865	548.86528392	
78.00000000	0.26002811	1152.25392458	0.05098590	548.82301719	
78.10000000	0.26111259	1151.95812758	0.05119855	548.68212793	
78.20000000	0.26204382	1152.06658658	0.05138114	548.73378737	
78.30000000	0.26297505	1152.17504558	0.05156374	548.78544681	
78.40000000	0.26401842	1151.98770758	0.05176832	548.69621700	
78.50000000	0.26487489	1152.29336358	0.05193625	548.84180214	
78.60000000	0.26590704	1152.13560558	0.05213864	548.76666139	
78.70000000	0.26691303	1152.04686658	0.05233589	548.72439466	
78.80000000	0.26779566	1152.28350358	0.05250895	548.83710578	
78.90000000	0.26891005	1151.90882858	0.05272746	548.65864662	
79.00000000	0.26994593	1151.74121058	0.05293058	548.57880952	
79.10000000	0.27095566	1151.64261158	0.05312856	548.53184643	
79.20000000	0.27196164	1151.55387258	0.05332581	548.48957970	
79.30000000	0.27297511	1151.44541358	0.05352453	548.43792026	
79.40000000	0.27393250	1151.48485358	0.05371225	548.45670568	
79.50000000	0.27498334	1151.27779558	0.05391830	548.35808316	
79.60000000	0.27607156	1150.97213958	0.05413168	548.21249802	
79.70000000	0.27701026	1151.06087858	0.05431574	548.25476475	
79.80000000	0.27797887	1151.07073858	0.05450566	548.25946110	
79.90000000	0.27897738	1151.00171958	0.05470145	548.22658708	
80.00000000	0.27992730	1151.06087858	0.05488771	548.25476475	
80.10000000	0.28090338	1151.05101858	0.05507909	548.25006839	
80.20000000	0.28187199	1151.06087858	0.05526902	548.25476475	
80.30000000	0.28282191	1151.12003758	0.05545528	548.28294241	
80.40000000	0.28380173	1151.10031758	0.05564740	548.27354970	
80.50000000	0.28485631	1150.88340058	0.05585418	548.17023129	
80.60000000	0.28589593	1150.70592258	0.05605803	548.08569783	
80.70000000	0.28685706	1150.73550258	0.05624648	548.09978689	
80.80000000	0.28782193	1150.75522158	0.05643567	548.10917913	
80.90000000	0.28885409	1150.59746358	0.05663806	548.03403838	
81.00000000	0.28986381	1150.49886458	0.05683604	547.98707530	
81.10000000	0.29092586	1150.26222758	0.05704429	547.87436417	
81.20000000	0.29205893	1149.83825258	0.05726646	547.67242324	
81.30000000	0.29306118	1149.75937358	0.05746298	547.63485286	
81.40000000	0.29417183	1149.39455858	0.05768075	547.46109006	
81.50000000	0.29523014	1149.16778058	0.05788826	547.35307482	
81.60000000	0.29628846	1148.94100358	0.05809578	547.24506005	
81.70000000	0.29729444	1148.85226458	0.05829303	547.20279332	
81.80000000	0.29825931	1148.87198458	0.05848222	547.21218604	
81.90000000	0.29920923	1148.93114358	0.05866848	547.24036370	
82.00000000	0.30018905	1148.91142358	0.05886060	547.23097099	
82.10000000	0.30111281	1149.03960258	0.05904173	547.29202314	
82.20000000	0.30217112	1148.81282458	0.05924924	547.18400790	
82.30000000	0.30317711	1148.72408658	0.05944649	547.14174165	
82.40000000	0.30414945	1148.72408658	0.05963715	547.14174165	
82.50000000	0.30518908	1148.54660858	0.05984100	547.05720819	
82.60000000	0.30609414	1148.72408658	0.06001846	547.14174165	
82.70000000	0.30715620	1148.48744858	0.06022671	547.02903005	
82.80000000	0.30818461	1148.33955058	0.06042835	546.95858566	
82.90000000	0.30921676	1148.18179258	0.06063074	546.88344491	
83.00000000	0.31029003	1147.91557558	0.06084118	546.75664472	
83.10000000	0.31121752	1148.03389458	0.06102304	546.81300052	
83.20000000	0.31220108	1148.00431458	0.06121590	546.79891145	
83.30000000	0.31327434	1147.73809758	0.06142634	546.67211126	
83.40000000	0.31434387	1147.48174058	0.06163605	546.55000742	
83.50000000	0.31537229	1147.33384258	0.06183770	546.47956303	
83.60000000	0.31649414	1146.93944758	0.06205768	546.29171116	
83.70000000	0.31753751	1146.75210958	0.06226226	546.20248135	
83.80000000	0.31847995	1146.83098858	0.06244705	546.24005172	
83.90000000	0.31954574	1146.58449158	0.06265603	546.12264424	
84.00000000	0.32051061	1146.60421158	0.06284522	546.13203695	
84.10000000	0.32143063	1146.74224958	0.06302561	546.19778499	
84.20000000	0.32246278	1146.58449158	0.06322800	546.12264424	
84.30000000	0.32353231	1146.32813458	0.06343771	546.00054041	
84.40000000	0.32453082	1146.25911558	0.06363349	545.96766639	
84.50000000	0.32564894	1145.87457958	0.06385273	545.78451040	
84.60000000	0.32669604	1145.67738258	0.06405805	545.69058470	
84.70000000	0.32765343	1145.71682158	0.06424577	545.70936965	
84.80000000	0.32862204	1145.72668158	0.06443569	545.71406601	
84.90000000	0.32950842	1145.95345858	0.06460949	545.82208077	
85.00000000	0.33049197	1145.92387958	0.06480235	545.80799218	
85.10000000	0.33148675	1145.86471958	0.06499740	545.77981404	
85.20000000	0.33244040	1145.91401958	0.06518439	545.80329583	
85.30000000	0.33345013	1145.81542058	0.06538238	545.75633274	
85.40000000	0.33437014	1145.95345858	0.06556277	545.82208077	
