Total length (mm) = 50	
Gage length (mm) = 5.1	
Width (mm) = 2.21	
Thickness (mm) = 0.95	
----------	
Time (s)	Displacement (mm)	Force (N)	Eng. strain	Eng. stress (MPa)	
43.50000000	0.17091208	930.61594200	0.03351217	443.25598571	
43.60000000	0.17130498	932.10478400	0.03358921	443.96512693	
43.70000000	0.17169788	933.83026400	0.03366625	444.78697976	
43.80000000	0.17209078	935.32896700	0.03374329	445.50081781	
43.90000000	0.17248368	936.86710900	0.03382033	446.23344082	
44.00000000	0.17287659	938.59258900	0.03389737	447.05529364	
44.10000000	0.17326949	939.96311300	0.03397441	447.70807954	
44.20000000	0.17366239	941.64915400	0.03405145	448.51114742	
44.30000000	0.17405529	943.53239200	0.03412849	449.40814099	
44.40000000	0.17444819	945.23815200	0.03420553	450.22060110	
44.50000000	0.17484109	947.36788700	0.03428257	451.23500214	
44.60000000	0.17523399	949.11308700	0.03435961	452.06624768	
44.70000000	0.17562689	950.80898700	0.03443665	452.87401143	
44.80000000	0.17601980	952.62320600	0.03451369	453.73813098	
44.90000000	0.17641270	954.30924700	0.03459072	454.54119886	
45.00000000	0.17680560	956.15304500	0.03466776	455.41940700	
45.10000000	0.17719850	957.75034600	0.03474480	456.18020767	
45.20000000	0.17759140	959.38708700	0.03482184	456.95979376	
45.30000000	0.17798430	960.83649100	0.03489888	457.65015051	
45.40000000	0.17837720	962.44365200	0.03497592	458.41564754	
45.50000000	0.17877011	964.07053300	0.03505296	459.19053727	
45.60000000	0.17916301	965.64811500	0.03513000	459.94194570	
45.70000000	0.17955591	967.70883100	0.03520704	460.92347273	
45.80000000	0.17994881	969.59206900	0.03528408	461.82046630	
45.90000000	0.18034171	971.21895000	0.03536112	462.59535604	
46.00000000	0.18073461	972.93457000	0.03543816	463.41251250	
46.10000000	0.18112751	974.38397300	0.03551520	464.10286878	
46.20000000	0.18152041	975.71505700	0.03559224	464.73686925	
46.30000000	0.18191332	977.51941600	0.03566928	465.59629245	
46.40000000	0.18230622	979.27447600	0.03574632	466.43223434	
46.50000000	0.18269912	980.87177700	0.03582336	467.19303501	
46.60000000	0.18309202	982.42963900	0.03590040	467.93505073	
46.70000000	0.18348492	983.86918200	0.03597744	468.62071065	
46.80000000	0.18387782	985.57494200	0.03605447	469.43317075	
46.90000000	0.18427072	987.25112300	0.03613151	470.23154227	
47.00000000	0.18466363	989.35127800	0.03620855	471.23185425	
47.10000000	0.18505653	991.13591700	0.03628559	472.08188473	
47.20000000	0.18544943	992.76279800	0.03636263	472.85677447	
47.30000000	0.18584233	994.64603600	0.03643967	473.75376804	
47.40000000	0.18623523	996.17431900	0.03651671	474.48169517	
47.50000000	0.18662813	997.98853700	0.03659375	475.34581424	
47.60000000	0.18702103	999.84219600	0.03667079	476.22871922	
47.70000000	0.18741393	1001.27187900	0.03674783	476.90968278	
47.80000000	0.18780684	1002.91848000	0.03682487	477.69396523	
47.90000000	0.18819974	1004.52564100	0.03690191	478.45946225	
48.00000000	0.18859264	1006.20182100	0.03697895	479.25783329	
48.10000000	0.18898554	1007.96674100	0.03705599	480.09847154	
48.20000000	0.18937844	1009.42600400	0.03713303	480.79352417	
48.30000000	0.18977134	1010.92470600	0.03721007	481.50736175	
48.40000000	0.19016424	1012.40368900	0.03728711	482.21180710	
48.50000000	0.19055715	1013.92211100	0.03736415	482.93503739	
48.60000000	0.19095005	1015.73633000	0.03744119	483.79915694	
48.70000000	0.19134295	1017.49138900	0.03751823	484.63509836	
48.80000000	0.19173585	1019.16757000	0.03759526	485.43346987	
48.90000000	0.19212875	1020.83389000	0.03767230	486.22714456	
49.00000000	0.19252165	1022.25371300	0.03774934	486.90341176	
49.10000000	0.19291455	1023.65381700	0.03782638	487.57028673	
49.20000000	0.19330745	1024.82714300	0.03790342	488.12914646	
49.30000000	0.19370036	1026.13850800	0.03798046	488.75375470	
49.40000000	0.19409326	1027.57805100	0.03805750	489.43941462	
49.50000000	0.19448616	1029.20493200	0.03813454	490.21430436	
49.60000000	0.19487906	1031.21634800	0.03821158	491.17234961	
49.70000000	0.19527196	1033.13902600	0.03828862	492.08812860	
49.80000000	0.19566486	1034.73632700	0.03836566	492.84892927	
49.90000000	0.19605776	1036.35334800	0.03844270	493.61912265	
50.00000000	0.19645067	1037.21115800	0.03851974	494.02770088	
50.10000000	0.19684357	1038.50280300	0.03859678	494.64291641	
50.20000000	0.19723647	1040.13954400	0.03867382	495.42250250	
50.30000000	0.19762937	1041.58894700	0.03875086	496.11285878	
50.40000000	0.19802227	1043.60036300	0.03882790	497.07090402	
50.50000000	0.19841517	1045.31598300	0.03890494	497.88806049	
50.60000000	0.19880807	1046.85412500	0.03898198	498.62068350	
50.70000000	0.19920097	1048.24436800	0.03905901	499.28286163	
50.80000000	0.19959388	1049.82195000	0.03913605	500.03427006	
50.90000000	0.19998678	1051.17275400	0.03921309	500.67766325	
51.00000000	0.20037968	1052.74047500	0.03929013	501.42437485	
51.10000000	0.20077258	1054.24903800	0.03936717	502.14290926	
51.20000000	0.20116548	1055.63928100	0.03944421	502.80508740	
51.30000000	0.20155838	1057.14784400	0.03952125	503.52362181	
51.40000000	0.20195128	1058.60710600	0.03959829	504.21867397	
51.50000000	0.20234418	1059.99735000	0.03967533	504.88085258	
51.60000000	0.20273709	1061.24955500	0.03975237	505.47728269	
51.70000000	0.20312999	1062.33414300	0.03982941	505.99387616	
51.80000000	0.20352289	1063.46802900	0.03990645	506.53395046	
51.90000000	0.20391579	1064.89771200	0.03998349	507.21491403	
52.00000000	0.20430869	1065.88370100	0.04006053	507.68454442	
52.10000000	0.20470159	1067.25422500	0.04013757	508.33733032	
52.20000000	0.20509449	1068.49657000	0.04021461	508.92906406	
52.30000000	0.20548740	1069.56143700	0.04029165	509.43626435	
52.40000000	0.20588030	1071.17845800	0.04036869	510.20645773	
52.50000000	0.20627320	1072.55884200	0.04044573	510.86393999	
52.60000000	0.20666610	1073.82090700	0.04052276	511.46506644	
52.70000000	0.20705900	1075.12241200	0.04059980	512.08497833	
52.80000000	0.20745190	1076.38447700	0.04067684	512.68610479	
52.90000000	0.20784480	1077.52822400	0.04075388	513.23087592	
53.00000000	0.20823770	1078.62267100	0.04083092	513.75216528	
53.10000000	0.20863061	1080.00305400	0.04090796	514.40964706	
53.20000000	0.20863061	1080.98904300	0.04090796	514.87927745	
53.30000000	0.20922082	1082.21166800	0.04102369	515.46161848	
53.40000000	0.20981104	1083.39485400	0.04113942	516.02517457	
53.50000000	0.21040125	1084.35126300	0.04125515	516.48071588	
53.60000000	0.21099147	1085.55416900	0.04137088	517.05366468	
53.70000000	0.21158168	1086.39225900	0.04148660	517.45285020	
53.80000000	0.21217190	1087.43740700	0.04160233	517.95065825	
53.90000000	0.21276211	1088.43325500	0.04171806	518.42498452	
54.00000000	0.21335233	1089.57700100	0.04183379	518.96975518	
54.10000000	0.21394254	1090.66158800	0.04194952	519.48634818	
54.20000000	0.21453276	1091.63771700	0.04206525	519.95128221	
54.30000000	0.21512297	1092.67300500	0.04218097	520.44439390	
54.40000000	0.21571319	1093.59983400	0.04229670	520.88584615	
54.50000000	0.21630340	1094.48722300	0.04241243	521.30851298	
54.60000000	0.21689362	1095.24643400	0.04252816	521.67012813	
54.70000000	0.21748383	1096.16340300	0.04264389	522.10688402	
54.80000000	0.21807405	1096.90289500	0.04275962	522.45910693	
54.90000000	0.21866426	1097.82972400	0.04287535	522.90055918	
55.00000000	0.21925448	1098.68753400	0.04299107	523.30913741	
55.10000000	0.21984469	1099.47632400	0.04310680	523.68484115	
55.20000000	0.22043491	1100.19609600	0.04322253	524.02767135	
55.30000000	0.22102512	1100.75810900	0.04333826	524.29536032	
55.40000000	0.22161534	1101.57647900	0.04345399	524.68515313	
55.50000000	0.22220555	1102.14835300	0.04356972	524.95753894	
55.60000000	0.22279577	1102.78924500	0.04368544	525.26279829	
55.70000000	0.22338598	1103.56817600	0.04380117	525.63380614	
55.80000000	0.22397620	1103.97243100	0.04391690	525.82635437	
55.90000000	0.22456641	1104.57388400	0.04403263	526.11282877	
56.00000000	0.22515663	1105.11617800	0.04414836	526.37112551	
56.10000000	0.22574684	1105.75707000	0.04426409	526.67638485	
56.20000000	0.22633706	1106.37824300	0.04437982	526.97225196	
56.30000000	0.22692727	1106.61488000	0.04449554	527.08496309	
56.40000000	0.22751749	1107.07829400	0.04461127	527.30568897	
56.50000000	0.22810770	1107.36423100	0.04472700	527.44188188	
56.60000000	0.22869792	1107.88680500	0.04484273	527.69078590	
56.70000000	0.22928813	1108.77419400	0.04495846	528.11345273	
56.80000000	0.22987835	1109.46438600	0.04507419	528.44219386	
56.90000000	0.23046856	1110.02639900	0.04518991	528.70988283	
57.00000000	0.23105878	1110.61799200	0.04530564	528.99166087	
57.10000000	0.23164899	1110.87434900	0.04542137	529.11376471	
57.20000000	0.23223921	1111.30818400	0.04553710	529.32040200	
57.30000000	0.23282943	1111.95893700	0.04565283	529.63035818	
57.40000000	0.23341964	1112.05753500	0.04576856	529.67732079	
57.50000000	0.23400986	1112.45193100	0.04588429	529.86517314	
57.60000000	0.23460007	1112.68856800	0.04600001	529.97788426	
57.70000000	0.23519029	1112.75758700	0.04611574	530.01075828	
57.80000000	0.23578050	1113.11254300	0.04623147	530.17982520	
57.90000000	0.23637072	1113.38862000	0.04634720	530.31132174	
58.00000000	0.23696093	1113.64497700	0.04646293	530.43342558	
58.10000000	0.23755115	1113.72385600	0.04657866	530.47099595	
58.20000000	0.23814136	1113.93091300	0.04669438	530.56961800	
58.30000000	0.23873158	1114.01965200	0.04681011	530.61188473	
58.40000000	0.23932179	1114.00979200	0.04692584	530.60718838	
58.50000000	0.23991201	1114.54222600	0.04704157	530.86078876	
58.60000000	0.24050222	1115.00564000	0.04715730	531.08151465	
58.70000000	0.24109244	1115.30143700	0.04727303	531.22240391	
58.80000000	0.24168265	1115.43947500	0.04738876	531.28815194	
58.90000000	0.24227287	1115.41975600	0.04750448	531.27875970	
59.00000000	0.24286308	1115.40989600	0.04762021	531.27406335	
59.10000000	0.24345330	1115.65639300	0.04773594	531.39147083	
59.20000000	0.24404351	1116.14938700	0.04785167	531.62628578	
59.30000000	0.24463373	1116.24798600	0.04796740	531.67324887	
59.40000000	0.24522394	1116.62266100	0.04808313	531.85170803	
59.50000000	0.24581416	1116.80013900	0.04819885	531.93624149	
59.60000000	0.24640437	1116.72126000	0.04831458	531.89867111	
59.70000000	0.24699459	1116.80999900	0.04843031	531.94093784	
59.80000000	0.24758480	1116.72126000	0.04854604	531.89867111	
59.90000000	0.24817502	1116.75084000	0.04866177	531.91276018	
60.00000000	0.24876523	1116.92831800	0.04877750	531.99729364	
60.10000000	0.24935545	1116.98747700	0.04889323	532.02547130	
60.20000000	0.24994566	1117.09593600	0.04900895	532.07713075	
60.30000000	0.25053588	1117.02691700	0.04912468	532.04425673	
60.40000000	0.25112609	1117.03677600	0.04924041	532.04895261	
60.50000000	0.25171631	1117.30299300	0.04935614	532.17575280	
60.60000000	0.25230652	1117.74668800	0.04947187	532.38708645	
60.70000000	0.25289674	1118.22982200	0.04958760	532.61720505	
60.80000000	0.25348695	1118.62421800	0.04970332	532.80505739	
60.90000000	0.25407717	1118.90029400	0.04981905	532.93655347	
61.00000000	0.25466738	1118.76225600	0.04993478	532.87080543	
61.10000000	0.25525760	1118.75239600	0.05005051	532.86610907	
61.20000000	0.25584781	1119.02847300	0.05016624	532.99760562	
61.30000000	0.25643803	1119.07777200	0.05028197	533.02108693	
61.40000000	0.25702824	1119.40314800	0.05039769	533.17606478	
61.50000000	0.25761846	1119.58062600	0.05051342	533.26059824	
61.60000000	0.25820867	1119.38342900	0.05062915	533.16667254	
61.70000000	0.25879889	1119.50174700	0.05074488	533.22302786	
61.80000000	0.25938910	1119.50174700	0.05086061	533.22302786	
61.90000000	0.25997932	1119.62992600	0.05097634	533.28408002	
62.00000000	0.26056953	1119.95530200	0.05109207	533.43905787	
62.10000000	0.26115975	1119.78768400	0.05120779	533.35922077	
62.20000000	0.26174996	1119.79754400	0.05132352	533.36391712	
62.30000000	0.26234018	1119.91586200	0.05143925	533.42027245	
62.40000000	0.26293039	1119.79754400	0.05155498	533.36391712	
62.50000000	0.26352061	1120.17221900	0.05167071	533.54237628	
62.60000000	0.26411083	1119.97502200	0.05178644	533.44845058	
62.70000000	0.26470104	1119.88628300	0.05190216	533.40618385	
62.80000000	0.26529126	1119.87642300	0.05201789	533.40148750	
62.90000000	0.26588147	1119.69894500	0.05213362	533.31695404	
63.00000000	0.26647169	1120.23137900	0.05224935	533.57055442	
63.10000000	0.26706190	1120.25109800	0.05236508	533.57994665	
63.20000000	0.26765212	1120.28067800	0.05248081	533.59403572	
63.30000000	0.26824233	1120.47787600	0.05259654	533.68796190	
63.40000000	0.26883255	1120.45815600	0.05271226	533.67856918	
63.50000000	0.26942276	1120.57647400	0.05282799	533.73492451	
63.60000000	0.27001298	1120.72437300	0.05294372	533.80536937	
63.70000000	0.27060319	1120.87227100	0.05305945	533.87581377	
63.80000000	0.27119341	1120.91171000	0.05317518	533.89459871	
63.90000000	0.27178362	1121.18778700	0.05329091	534.02609526	
64.00000000	0.27237384	1121.33568500	0.05340663	534.09653965	
64.10000000	0.27296405	1121.25680600	0.05352236	534.05896928	
64.20000000	0.27355427	1121.49344400	0.05363809	534.17168088	
64.30000000	0.27414448	1121.37512500	0.05375382	534.11532508	
64.40000000	0.27473470	1121.51316300	0.05386955	534.18107311	
64.50000000	0.27532491	1121.70050100	0.05398528	534.27030293	
64.60000000	0.27591513	1121.43428400	0.05410101	534.14350274	
64.70000000	0.27650534	1121.56246300	0.05421673	534.20455489	
64.80000000	0.27709556	1121.49344400	0.05433246	534.17168088	
64.90000000	0.27768577	1121.47372400	0.05444819	534.16228816	
65.00000000	0.27827599	1121.87797900	0.05456392	534.35483639	
65.10000000	0.27886620	1121.99629800	0.05467965	534.41119219	
65.20000000	0.27945642	1122.04559700	0.05479538	534.43467349	
65.30000000	0.28004663	1122.09489600	0.05491110	534.45815480	
65.40000000	0.28063685	1121.86811900	0.05502683	534.35014003	
65.50000000	0.28122706	1121.69064100	0.05514256	534.26560657	
65.60000000	0.28181728	1121.45400400	0.05525829	534.15289545	
65.70000000	0.28240749	1121.44414400	0.05537402	534.14819910	
65.80000000	0.28299771	1121.54274300	0.05548975	534.19516218	
65.90000000	0.28358792	1121.47372400	0.05560548	534.16228816	
66.00000000	0.28417814	1122.01601700	0.05572120	534.42058442	
66.10000000	0.28476835	1121.88783900	0.05583693	534.35953275	
66.20000000	0.28535857	1121.79910000	0.05595266	534.31726602	
66.30000000	0.28594878	1121.91741900	0.05606839	534.37362181	
66.40000000	0.28653900	1121.77938000	0.05618412	534.30787330	
66.50000000	0.28712921	1122.12447600	0.05629985	534.47224387	
66.60000000	0.28771943	1122.32167400	0.05641557	534.56617004	
66.70000000	0.28830964	1122.41041300	0.05653130	534.60843677	
66.80000000	0.28889986	1122.53859100	0.05664703	534.66948845	
66.90000000	0.28949007	1122.68648900	0.05676276	534.73993284	
67.00000000	0.29008029	1122.38083300	0.05687849	534.59434770	
67.10000000	0.29067050	1122.38083300	0.05699422	534.59434770	
67.20000000	0.29126072	1122.14419600	0.05710994	534.48163658	
67.30000000	0.29185093	1122.12447600	0.05722567	534.47224387	
67.40000000	0.29244115	1122.35125300	0.05734140	534.58025863	
67.50000000	0.29303136	1122.45971200	0.05745713	534.63191808	
67.60000000	0.29362158	1122.67663000	0.05757286	534.73523696	
67.70000000	0.29421179	1122.69634900	0.05768859	534.74462920	
67.80000000	0.29480201	1122.61747000	0.05780432	534.70705882	
67.90000000	0.29539223	1122.72592900	0.05792004	534.75871827	
68.00000000	0.29598244	1122.81466800	0.05803577	534.80098500	
68.10000000	0.29657266	1122.77522800	0.05815150	534.78219957	
68.20000000	0.29716287	1122.92312700	0.05826723	534.85264444	
68.30000000	0.29775309	1122.79494800	0.05838296	534.79159228	
68.40000000	0.29834330	1122.93298600	0.05849869	534.85734032	
68.50000000	0.29893352	1122.98228600	0.05861441	534.88082210	
68.60000000	0.29952373	1122.92312700	0.05873014	534.85264444	
68.70000000	0.30011395	1122.79494800	0.05884587	534.79159228	
68.80000000	0.30070416	1122.82452800	0.05896160	534.80568135	
68.90000000	0.30129438	1122.61747000	0.05907733	534.70705882	
69.00000000	0.30188459	1122.50901200	0.05919306	534.65539986	
69.10000000	0.30247481	1122.73578900	0.05930879	534.76341462	
69.20000000	0.30306502	1122.57803100	0.05942451	534.68827387	
69.30000000	0.30365524	1122.47943200	0.05954024	534.64131079	
69.40000000	0.30424545	1122.70620900	0.05965597	534.74932555	
69.50000000	0.30483567	1122.73578900	0.05977170	534.76341462	
69.60000000	0.30542588	1122.64705000	0.05988743	534.72114789	
69.70000000	0.30601610	1122.75550900	0.06000316	534.77280734	
69.80000000	0.30660631	1122.52873100	0.06011888	534.66479209	
69.90000000	0.30719653	1122.19349500	0.06023461	534.50511789	
70.00000000	0.30778674	1122.13433600	0.06035034	534.47694022	
70.10000000	0.30837696	1122.11461600	0.06046607	534.46754751	
70.20000000	0.30896717	1122.25265500	0.06058180	534.53329602	
70.30000000	0.30955739	1122.58789100	0.06069753	534.69297023	
70.40000000	0.31014760	1122.51887100	0.06081326	534.66009574	
70.50000000	0.31073782	1122.32167400	0.06092898	534.56617004	
70.60000000	0.31132803	1122.28223400	0.06104471	534.54738462	
70.70000000	0.31191825	1122.17377500	0.06116044	534.49572517	
70.80000000	0.31250846	1122.27237400	0.06127617	534.54268826	
70.90000000	0.31309868	1122.53859100	0.06139190	534.66948845	
71.00000000	0.31368889	1122.41041300	0.06150763	534.60843677	
71.10000000	0.31427911	1122.54845100	0.06162335	534.67418481	
71.20000000	0.31486932	1122.37097300	0.06173908	534.58965135	
71.30000000	0.31545954	1122.69634900	0.06185481	534.74462920	
71.40000000	0.31604975	1122.62733000	0.06197054	534.71175518	
71.50000000	0.31663997	1122.40055300	0.06208627	534.60374041	
71.60000000	0.31723018	1122.44985200	0.06220200	534.62722172	
71.70000000	0.31782040	1122.20335500	0.06231773	534.50981424	
71.80000000	0.31841061	1122.32167400	0.06243345	534.56617004	
71.90000000	0.31900083	1122.49915200	0.06254918	534.65070350	
72.00000000	0.31959104	1122.47943200	0.06266491	534.64131079	
72.10000000	0.32018126	1122.39069300	0.06278064	534.59904406	
72.20000000	0.32077147	1122.30195400	0.06289637	534.55677733	
72.30000000	0.32136169	1122.37097300	0.06301210	534.58965135	
72.40000000	0.32195190	1122.25265500	0.06312782	534.53329602	
72.50000000	0.32254212	1122.06531700	0.06324355	534.44406621	
72.60000000	0.32313233	1121.93713800	0.06335928	534.38301405	
72.70000000	0.32372255	1121.69064100	0.06347501	534.26560657	
72.80000000	0.32431276	1121.86811900	0.06359074	534.35014003	
72.90000000	0.32490298	1121.81882000	0.06370647	534.32665873	
73.00000000	0.32549319	1122.04559700	0.06382220	534.43467349	
73.10000000	0.32608341	1121.93713800	0.06393792	534.38301405	
73.20000000	0.32667363	1121.81882000	0.06405365	534.32665873	
73.30000000	0.32726384	1121.97657800	0.06416938	534.40179948	
73.40000000	0.32785406	1121.86811900	0.06428511	534.35014003	
73.50000000	0.32844427	1121.89769900	0.06440084	534.36422910	
73.60000000	0.32903449	1121.83853900	0.06451657	534.33605096	
73.70000000	0.32962470	1122.00615700	0.06463229	534.41588807	
73.80000000	0.33021492	1121.96671800	0.06474802	534.39710312	
73.90000000	0.33080513	1122.07517700	0.06486375	534.44876256	
74.00000000	0.33139535	1122.12447600	0.06497948	534.47224387	
74.10000000	0.33198556	1121.74980100	0.06509521	534.29378471	
74.20000000	0.33257578	1121.72022100	0.06521094	534.27969564	
74.30000000	0.33316599	1121.82868000	0.06532666	534.33135508	
74.40000000	0.33375621	1121.72022100	0.06544239	534.27969564	
74.50000000	0.33434642	1121.96671800	0.06555812	534.39710312	
74.60000000	0.33493664	1122.12447600	0.06567385	534.47224387	
74.70000000	0.33552685	1122.03573700	0.06578958	534.42997714	
74.80000000	0.33611707	1122.24279500	0.06590531	534.52859967	
74.90000000	0.33670728	1122.35125300	0.06602104	534.58025863	
75.00000000	0.33729750	1122.42027300	0.06613676	534.61313313	
75.10000000	0.33788771	1122.14419600	0.06625249	534.48163658	
75.20000000	0.33847793	1122.24279500	0.06636822	534.52859967	
75.30000000	0.33906814	1122.20335500	0.06648395	534.50981424	
75.40000000	0.33965836	1122.16391600	0.06659968	534.49102929	
75.50000000	0.34024857	1122.19349500	0.06671541	534.50511789	
75.60000000	0.34083879	1121.95685800	0.06683113	534.39240676	
75.70000000	0.34142900	1121.44414400	0.06694686	534.14819910	
75.80000000	0.34201922	1121.58218300	0.06706259	534.21394761	
75.90000000	0.34260943	1121.68078100	0.06717832	534.26091022	
76.00000000	0.34319965	1121.64134200	0.06729405	534.24212527	
76.10000000	0.34378986	1121.81882000	0.06740978	534.32665873	
76.20000000	0.34438008	1121.30610600	0.06752551	534.08245106	
76.30000000	0.34497029	1121.18778700	0.06764123	534.02609526	
76.40000000	0.34556051	1121.22722700	0.06775696	534.04488069	
76.50000000	0.34615072	1121.17792700	0.06787269	534.02139890	
76.60000000	0.34674094	1121.44414400	0.06798842	534.14819910	
76.70000000	0.34733115	1121.50330300	0.06810415	534.17637676	
76.80000000	0.34792137	1121.21736700	0.06821988	534.04018433	
76.90000000	0.34851158	1121.14834800	0.06833560	534.00731031	
77.00000000	0.34910180	1120.72437300	0.06845133	533.80536937	
77.10000000	0.34969201	1120.51731500	0.06856706	533.70674684	
77.20000000	0.35028223	1120.24123800	0.06868279	533.57525030	
77.30000000	0.35087244	1120.18207900	0.06879852	533.54707264	
77.40000000	0.35146266	1120.32997700	0.06891425	533.61751703	
77.50000000	0.35205287	1120.41871600	0.06902998	533.65978376	
77.60000000	0.35264309	1120.78353200	0.06914570	533.83354704	
77.70000000	0.35323330	1120.89199100	0.06926143	533.88520648	
77.80000000	0.35382352	1120.83283100	0.06937716	533.85702834	
77.90000000	0.35441373	1120.64549400	0.06949289	533.76779900	
78.00000000	0.35500395	1120.55675500	0.06960862	533.72553227	
78.10000000	0.35559416	1120.26095800	0.06972435	533.58464301	
78.20000000	0.35618438	1120.36941700	0.06984007	533.63630245	
78.30000000	0.35677459	1120.47787600	0.06995580	533.68796190	
78.40000000	0.35736481	1120.29053800	0.07007153	533.59873208	
78.50000000	0.35795503	1120.59619400	0.07018726	533.74431722	
78.60000000	0.35854524	1120.43843600	0.07030299	533.66917647	
78.70000000	0.35913546	1120.34969700	0.07041872	533.62690974	
78.80000000	0.35972567	1120.58633400	0.07053445	533.73962086	
78.90000000	0.36031589	1120.21165900	0.07065017	533.56116171	
79.00000000	0.36090610	1120.04404100	0.07076590	533.48132460	
79.10000000	0.36149632	1119.94544200	0.07088163	533.43436151	
79.20000000	0.36208653	1119.85670300	0.07099736	533.39209478	
79.30000000	0.36267675	1119.74824400	0.07111309	533.34043534	
79.40000000	0.36326696	1119.78768400	0.07122882	533.35922077	
79.50000000	0.36385718	1119.58062600	0.07134454	533.26059824	
79.60000000	0.36444739	1119.27497000	0.07146027	533.11501310	
79.70000000	0.36503761	1119.36370900	0.07157600	533.15727983	
79.80000000	0.36562782	1119.37356900	0.07169173	533.16197618	
79.90000000	0.36621804	1119.30455000	0.07180746	533.12910217	
80.00000000	0.36680825	1119.36370900	0.07192319	533.15727983	
80.10000000	0.36739847	1119.35384900	0.07203892	533.15258347	
80.20000000	0.36798868	1119.36370900	0.07215464	533.15727983	
80.30000000	0.36857890	1119.42286800	0.07227037	533.18545749	
80.40000000	0.36916911	1119.40314800	0.07238610	533.17606478	
80.50000000	0.36975933	1119.18623100	0.07250183	533.07274637	
80.60000000	0.37034954	1119.00875300	0.07261756	532.98821291	
80.70000000	0.37093976	1119.03833300	0.07273329	533.00230198	
80.80000000	0.37152997	1119.05805200	0.07284901	533.01169421	
80.90000000	0.37212019	1118.90029400	0.07296474	532.93655347	
81.00000000	0.37271040	1118.80169500	0.07308047	532.88959038	
81.10000000	0.37330062	1118.56505800	0.07319620	532.77687926	
81.20000000	0.37389083	1118.14108300	0.07331193	532.57493832	
81.30000000	0.37448105	1118.06220400	0.07342766	532.53736794	
81.40000000	0.37507126	1117.69738900	0.07354338	532.36360514	
81.50000000	0.37566148	1117.47061100	0.07365911	532.25558990	
81.60000000	0.37625169	1117.24383400	0.07377484	532.14757514	
81.70000000	0.37684191	1117.15509500	0.07389057	532.10530841	
81.80000000	0.37743212	1117.17481500	0.07400630	532.11470112	
81.90000000	0.37802234	1117.23397400	0.07412203	532.14287878	
82.00000000	0.37861255	1117.21425400	0.07423776	532.13348607	
82.10000000	0.37920277	1117.34243300	0.07435348	532.19453822	
82.20000000	0.37979298	1117.11565500	0.07446921	532.08652298	
82.30000000	0.38038320	1117.02691700	0.07458494	532.04425673	
82.40000000	0.38097341	1117.02691700	0.07470067	532.04425673	
82.50000000	0.38156363	1116.84943900	0.07481640	531.95972327	
82.60000000	0.38215384	1117.02691700	0.07493213	532.04425673	
82.70000000	0.38274406	1116.79027900	0.07504785	531.93154513	
82.80000000	0.38333427	1116.64238100	0.07516358	531.86110074	
82.90000000	0.38392449	1116.48462300	0.07527931	531.78595999	
83.00000000	0.38451470	1116.21840600	0.07539504	531.65915980	
83.10000000	0.38510492	1116.33672500	0.07551077	531.71551560	
83.20000000	0.38569513	1116.30714500	0.07562650	531.70142653	
83.30000000	0.38628535	1116.04092800	0.07574223	531.57462634	
83.40000000	0.38687556	1115.78457100	0.07585795	531.45252251	
83.50000000	0.38746578	1115.63667300	0.07597368	531.38207811	
83.60000000	0.38805599	1115.24227800	0.07608941	531.19422624	
83.70000000	0.38864621	1115.05494000	0.07620514	531.10499643	
83.80000000	0.38923643	1115.13381900	0.07632087	531.14256680	
83.90000000	0.38982664	1114.88732200	0.07643660	531.02515932	
84.00000000	0.39041686	1114.90704200	0.07655232	531.03455204	
84.10000000	0.39100707	1115.04508000	0.07666805	531.10030007	
84.20000000	0.39159729	1114.88732200	0.07678378	531.02515932	
84.30000000	0.39218750	1114.63096500	0.07689951	530.90305549	
84.40000000	0.39277772	1114.56194600	0.07701524	530.87018147	
84.50000000	0.39336793	1114.17741000	0.07713097	530.68702548	
84.60000000	0.39395815	1113.98021300	0.07724670	530.59309979	
84.70000000	0.39454836	1114.01965200	0.07736242	530.61188473	
84.80000000	0.39513858	1114.02951200	0.07747815	530.61658109	
84.90000000	0.39572879	1114.25628900	0.07759388	530.72459586	
85.00000000	0.39631901	1114.22671000	0.07770961	530.71050726	
85.10000000	0.39690922	1114.16755000	0.07782534	530.68232913	
85.20000000	0.39749944	1114.21685000	0.07794107	530.70581091	
85.30000000	0.39808965	1114.11825100	0.07805679	530.65884782	
85.40000000	0.39867987	1114.25628900	0.07817252	530.72459586	
85.50000000	0.39927008	1114.21685000	0.07828825	530.70581091	
85.60000000	0.39986030	1114.17741000	0.07840398	530.68702548	
85.70000000	0.40045051	1114.16755000	0.07851971	530.68232913	
85.80000000	0.40104073	1114.05909200	0.07863544	530.63067016	
85.90000000	0.40163094	1114.03937200	0.07875117	530.62127745	
86.00000000	0.40222116	1114.01965200	0.07886689	530.61188473	
86.10000000	0.40281137	1113.89147400	0.07898262	530.55083306	
86.20000000	0.40340159	1113.69427600	0.07909835	530.45690688	
86.30000000	0.40399180	1113.54637800	0.07921408	530.38646249	
86.40000000	0.40458202	1113.17170200	0.07932981	530.20800286	
86.50000000	0.40517223	1113.14212300	0.07944554	530.19391427	
86.60000000	0.40576245	1113.06324300	0.07956126	530.15634342	
86.70000000	0.40635266	1113.06324300	0.07967699	530.15634342	
86.80000000	0.40694288	1113.02380400	0.07979272	530.13755847	
86.90000000	0.40753309	1113.05338400	0.07990845	530.15164754	
