Total length (mm) = 50	
Gage length (mm) = 5.1	
Width (mm) = 2.21	
Thickness (mm) = 0.95	
----------	
Time (s)	Displacement (mm)	Force (N)	Eng. strain	Eng. stress (MPa)	
25.30000000	0.10660175	593.42750000	0.02090230	282.65182186	
25.40000000	0.10686477	595.62625600	0.02095388	283.69909788	
25.50000000	0.10712778	597.56865400	0.02100545	284.62426959	
25.60000000	0.10739080	599.77726900	0.02105702	285.67624149	
25.70000000	0.10765382	601.69994800	0.02110859	286.59202096	
25.80000000	0.10791683	603.62262600	0.02116016	287.50779995	
25.90000000	0.10817985	605.97914000	0.02121173	288.63021672	
26.00000000	0.10844286	607.74406000	0.02126331	289.47085497	
26.10000000	0.10870588	609.94281600	0.02131488	290.51813098	
26.20000000	0.10896889	612.02325200	0.02136645	291.50905073	
26.30000000	0.10923191	613.60083500	0.02141802	292.26045963	
26.40000000	0.10949493	615.61225200	0.02146959	293.21850536	
26.50000000	0.10975794	617.55465000	0.02152117	294.14367707	
26.60000000	0.11002096	619.51676800	0.02157274	295.07824149	
26.70000000	0.11028397	621.65636400	0.02162431	296.09733937	
26.80000000	0.11054699	623.70722100	0.02167588	297.07417052	
26.90000000	0.11081000	625.80737800	0.02172745	298.07448345	
27.00000000	0.11107302	627.77935600	0.02177902	299.01374422	
27.10000000	0.11133604	629.84993200	0.02183060	299.99996761	
27.20000000	0.11159905	631.66415200	0.02188217	300.86408764	
27.30000000	0.11186207	633.64599000	0.02193374	301.80804477	
27.40000000	0.11212508	635.62782700	0.02198531	302.75200143	
27.50000000	0.11238810	637.69840400	0.02203688	303.73822529	
27.60000000	0.11265111	639.95631900	0.02208845	304.81367897	
27.70000000	0.11291413	641.81983800	0.02214003	305.70128030	
27.80000000	0.11317715	643.86083500	0.02219160	306.67341510	
27.90000000	0.11344016	645.77365300	0.02224317	307.58449774	
28.00000000	0.11370318	647.75549100	0.02229474	308.52845487	
28.10000000	0.11396619	649.52041100	0.02234631	309.36909312	
28.20000000	0.11422921	651.76846600	0.02239788	310.43985044	
28.30000000	0.11449222	653.73058400	0.02244946	311.37441486	
28.40000000	0.11475524	655.49550400	0.02250103	312.21505311	
28.50000000	0.11501826	657.95061600	0.02255260	313.38443248	
28.60000000	0.11528127	659.80427500	0.02260417	314.26733746	
28.70000000	0.11554429	661.62835500	0.02265574	315.13615385	
28.80000000	0.11580730	663.65949200	0.02270731	316.10359228	
28.90000000	0.11607032	665.39483300	0.02275889	316.93014194	
29.00000000	0.11633333	667.50484900	0.02281046	317.93515075	
29.10000000	0.11659635	669.57542500	0.02286203	318.92137414	
29.20000000	0.11685937	671.70516100	0.02291360	319.93577566	
29.30000000	0.11712238	673.77573800	0.02296517	320.92199952	
29.40000000	0.11738540	675.69841600	0.02301674	321.83777852	
29.50000000	0.11764841	677.59151500	0.02306832	322.73946892	
29.60000000	0.11791143	679.46489400	0.02311989	323.63176661	
29.70000000	0.11817444	681.33827300	0.02317146	324.52406430	
29.80000000	0.11843746	683.23137100	0.02322303	325.42575423	
29.90000000	0.11870048	685.25264900	0.02327460	326.38849678	
30.00000000	0.11896349	687.22462600	0.02332617	327.32775709	
30.10000000	0.11922651	689.18674400	0.02337775	328.26232151	
30.20000000	0.11948952	691.07984300	0.02342932	329.16401191	
30.30000000	0.11975254	693.02224100	0.02348089	330.08918362	
30.40000000	0.12001555	694.95477900	0.02353246	331.00965897	
30.50000000	0.12027857	696.53236100	0.02358403	331.76106740	
30.60000000	0.12054159	698.34658100	0.02363561	332.62518743	
30.70000000	0.12080460	700.31855800	0.02368718	333.56444773	
30.80000000	0.12106762	702.15249800	0.02373875	334.43796047	
30.90000000	0.12133063	704.24279400	0.02379032	335.43357657	
31.00000000	0.12159365	706.28379100	0.02384189	336.40571136	
31.10000000	0.12185666	708.09801000	0.02389346	337.26983091	
31.20000000	0.12211968	710.03054800	0.02394504	338.19030626	
31.30000000	0.12238270	711.89406700	0.02399661	339.07790760	
31.40000000	0.12264571	713.82660500	0.02404818	339.99838295	
31.50000000	0.12290873	715.82816300	0.02409975	340.95173279	
31.60000000	0.12317174	717.90859900	0.02415132	341.94265254	
31.70000000	0.12343476	719.66365900	0.02420289	342.77859443	
31.80000000	0.12369777	721.37928000	0.02425447	343.59575137	
31.90000000	0.12396079	723.20335900	0.02430604	344.46456728	
32.00000000	0.12422381	724.87954000	0.02435761	345.26293879	
32.10000000	0.12448682	727.11773500	0.02440918	346.32899976	
32.20000000	0.12474984	729.03055300	0.02446075	347.24008240	
32.30000000	0.12501285	730.96309100	0.02451232	348.16055775	
